Year;Month;Day;tmmn(degC);tmmx(degC);rmax(%);rmin(%)
2001;9;12;11,93;27,64;57,96315;13,50247
2001;9;13;7,49;24,53;80,56411;15,37253
2001;9;14;7,05;25,48;84,69336;20,94878
2001;9;15;7,6;26,7;78,38056;23,02873
2001;9;16;7,54;25,29;70,41411;19,72248
2001;9;17;6,06;24,59;83,4658;19,53277
2001;9;18;7,16;26,43;71,00009;21,66936
2001;9;19;8,4;28,01;61,59792;17,58047
2001;9;20;8,37;28,94;54,1635;15,29093
2001;9;21;7,79;28,28;53,91489;12,91502
2001;9;22;8,11;29,62;37,63477;10,82973
2001;9;23;9,35;28,34;38,84063;10,47522
2001;9;24;8,96;28,81;47,17114;12,40421
2001;9;25;7,08;23,37;79,69518;11,75851
2001;9;26;3,12;23,67;87,71385;23,7773
2001;9;27;5,73;25,01;76,99462;19,85707
2001;9;28;5,83;21,37;72,98841;16,7842
2001;9;29;3,13;24,29;85,02682;21,66484
2001;9;30;5;28,06;61,8444;16,44036
2001;10;1;9,76;29,31;39,52543;12,37504
2001;10;2;9,71;27,45;42,61866;11,03715
2001;10;3;8,32;26,63;44,37678;12,10477
2001;10;4;7,09;25,47;40,18845;11,30399
2001;10;5;5,27;23,98;48,39783;13,09431
2001;10;6;6,11;24,41;48,44041;13,19484
2001;10;7;5,94;24,2;52,44714;13,26406
2001;10;8;5,36;19,12;45,52352;13,09818
2001;10;9;-3,02;13,45;86,82574;19,57812
2001;10;10;-2,94;16,7;53,44049;15,81892
2001;10;11;1,3;15,49;77,26693;14,48481
2001;10;12;-3,61;17,97;76,86285;23,26549
2001;10;13;0,31;18,81;87,99692;22,61984
2001;10;14;1,39;20,93;59,00868;18,23542
2001;10;15;1,24;21,81;63,64774;15,27578
2001;10;16;5,38;23,94;42,90681;13,03889
2001;10;17;5,34;18,33;69,64583;13,39054
2001;10;18;-1,43;18,48;58,08911;14,10764
2001;10;19;0,84;20,64;51,90977;13,71567
2001;10;20;3,64;20,8;43,65187;12,87478
2001;10;21;3,29;19,78;55,31745;13,95009
2001;10;22;0,95;16,27;74,93494;17,80668
2001;10;23;-1,54;13,07;96,62118;26,17131
2001;10;24;-5,94;12,54;75,82474;17,03793
2001;10;25;-2,76;17;50,24965;16,20946
2001;10;26;-0,65;19,63;52,4375;15,17682
2001;10;27;3,26;20,48;44,72891;14,4901
2001;10;28;3,29;17,85;71,83698;17,2306
2001;10;29;4,45;19,02;73,4283;25,06597
2001;10;30;3,43;15,04;96,6934;24,96259
2001;10;31;0,15;12,53;99,68277;37,65773
2001;11;1;-0,96;14,71;98,02257;36,03915
2001;11;2;0,88;16,23;68,3322;24,28073
2001;11;3;0,71;17,02;60,45655;20,53498
2001;11;4;1,64;17,98;56,00521;20,78971
2001;11;5;2,9;16,7;62,66862;21,40065
2001;11;6;1,16;15,42;75,51063;26,35629
2001;11;7;-3,83;10,75;93,87947;24,60295
2001;11;8;-4,45;12,37;70,8546;24,36493
2001;11;9;-3,84;12,38;65,98733;21,5352
2001;11;10;-2,92;13,76;62,77895;21,6168
2001;11;11;1,93;13,67;54,11476;21,22951
2001;11;12;1,09;14,38;96,84214;36,38845
2001;11;13;0,14;10,22;98,28872;38,78286
2001;11;14;2,21;14,45;93,84905;46,25946
2001;11;15;0,14;14,47;96,94696;35,82478
2001;11;16;1,71;14,76;89,56467;32,32027
2001;11;17;-1,09;10,6;89,06328;30,77144
2001;11;18;-5,18;9,71;98,87161;33,99644
2001;11;19;-3,69;11,08;89,10269;33,97713
2001;11;20;-1,63;11,28;87,32648;31,13125
2001;11;21;-2,1;9,56;95,56593;36,22322
2001;11;22;-1,5;8,05;99,97587;42,28398
2001;11;23;-6,2;4,81;96,36107;37,35603
2001;11;24;-4,93;4,55;99,03724;38,36771
2001;11;25;-7,39;1,92;99,12487;55,13676
2001;11;26;-9,59;-0,37;99,61966;56,03056
2001;11;27;-13,32;-2,07;99,74258;68,02899
2001;11;28;-11,68;0,39;99,81723;76,12361
2001;11;29;-7,06;1,56;99,92895;75,90699
2001;11;30;-7,84;0,68;99,75043;67,34006
2001;12;1;-4,72;4,64;98,42279;66,58872
2001;12;2;-1,26;7,82;98,99401;62,8293
2001;12;3;-3,3;4,36;88,25703;44,53932
2001;12;4;-5,73;2,72;89,60156;43,84045
2001;12;5;-4,05;3,56;92,57938;53,70855
2001;12;6;-0,93;8,83;92,86059;57,29844
2001;12;7;-3,87;5,36;94,75664;44,40599
2001;12;8;-4,05;5,79;77,8329;41,29549
2001;12;9;-4,75;3,44;77,01172;40,94861
2001;12;10;-7,21;1,19;87,49588;47,69735
2001;12;11;-5,9;1,19;92,34583;51,03003
2001;12;12;-6,32;2,55;92,75126;56,7921
2001;12;13;-4,16;5,52;93,57808;59,9178
2001;12;14;-7,32;4,55;94,13229;49,36467
2001;12;15;-8,81;-0,4;90,54019;47,78971
2001;12;16;-6,57;2,01;95,54253;63,62465
2001;12;17;-3,55;3,81;97,54128;60,89358
2001;12;18;-5,65;2,56;96,94618;59,95174
2001;12;19;-3,01;4,33;89,92383;57,74718
2001;12;20;-3,69;3,6;90,88394;55,40699
2001;12;21;-4,1;3,35;94,85621;59,06454
2001;12;22;-6,14;1,9;96,40217;59,04774
2001;12;23;-5,01;2,41;98,97166;63,71198
2001;12;24;-8,18;0,2;98,32791;60,5273
2001;12;25;-9,98;-0,73;97,00056;61,94948
2001;12;26;-5,83;1,37;94,83503;64,63763
2001;12;27;-3,56;4,16;93,34271;56,71888
2001;12;28;-2,69;5,5;91,89488;54,97231
2001;12;29;-1,68;3,65;99,74223;56,26602
2001;12;30;-1,96;5,41;99,36914;68,48372
2001;12;31;-2,03;7,3;99,99045;66,95612
2002;1;1;-2,46;7,07;96,90703;48,16749
2002;1;2;-1,86;7,19;97,13264;50,77105
2002;1;3;-4,04;6,67;99,27474;49,78385
2002;1;4;-5,71;4,31;87,70182;43,88915
2002;1;5;-5,11;5,22;90,50499;48,45438
2002;1;6;-1,98;6,99;98,31975;51,9809
2002;1;7;-1,04;10,14;91,26011;44,64258
2002;1;8;-0,63;9,74;79,30877;38,34375
2002;1;9;-3,24;7,86;97,23464;40,22626
2002;1;10;-5,47;6,8;88,25135;39,87921
2002;1;11;-3,81;7,79;86,7908;39,30903
2002;1;12;-3,66;8,34;80,88581;39,03329
2002;1;13;-6,69;4,28;77,00937;36,42669
2002;1;14;-8,06;2,56;83,42826;38,23694
2002;1;15;-9,99;0,59;83,26602;41,53915
2002;1;16;-12,72;-0,69;87,32361;43,47569
2002;1;17;-9,17;1,11;81,06927;45,6536
2002;1;18;-11,36;0,57;87,61198;42,8872
2002;1;19;-10,14;0,44;88,90299;44,72678
2002;1;20;-10,27;2,76;87,51029;50,80551
2002;1;21;-5,79;5,15;90,2171;50,27804
2002;1;22;-9,2;1,54;78,94718;29,42526
2002;1;23;-12,57;0,8;86,35074;29,00577
2002;1;24;-11,4;1,95;86,11072;46,12535
2002;1;25;-7,57;5,04;81,38077;44,47135
2002;1;26;-4,46;5,93;80,19987;40,24831
2002;1;27;-7,12;3,27;82,19162;32,44714
2002;1;28;-9,38;0,43;76,48928;30,61415
2002;1;29;-12,31;-1,39;86,43008;34,33398
2002;1;30;-13,69;-0,98;86,30712;42,17921
2002;1;31;-12,59;2,13;84,86081;47,76419
2002;2;1;-8,23;3,74;95,45885;49,40369
2002;2;2;-10,25;3,26;97,12847;49,73216
2002;2;3;-10,44;3,57;96,48845;51,35595
2002;2;4;-9,27;4,16;95,16484;42,71979
2002;2;5;-9,7;5,28;93,30508;38,56319
2002;2;6;-6,39;7,61;75,82062;32,99991
2002;2;7;-3,27;9,61;73,37188;31,16871
2002;2;8;-5,59;7,58;87,77947;32,84492
2002;2;9;-7,1;6,18;73,48702;31,01719
2002;2;10;-8,34;6,06;82,75816;34,88077
2002;2;11;-4,23;9,11;78,78628;29,78841
2002;2;12;-4,82;7,8;75,41042;30,75951
2002;2;13;-4,75;9,13;72,01979;30,90569
2002;2;14;-4,07;8,96;87,11272;32,37717
2002;2;15;-7;7,74;88,01923;33,16068
2002;2;16;-3,77;11,27;90,93177;39,16076
2002;2;17;-1,99;9,55;95,77435;36,90495
2002;2;18;-3,32;9,14;98,45022;39,30009
2002;2;19;-1,93;9,49;97,7701;43,06185
2002;2;20;-0,07;10,71;99,87053;52,29141
2002;2;21;-1,09;14,55;97,85187;44,2181
2002;2;22;0,35;17,14;89,8349;36,64379
2002;2;23;-0,83;11,8;82,08424;31,2957
2002;2;24;-3,86;11,64;97,3122;31,99657
2002;2;25;-5,31;9,56;70,79175;23,18967
2002;2;26;-6,15;9,58;64,26198;23,06519
2002;2;27;-5,02;9,9;74,87192;25,47049
2002;2;28;-5,92;8,8;66,15469;20,76593
2002;3;1;-10,05;4,24;61,69497;18,10074
2002;3;2;-10,81;3,58;77,05738;23,76072
2002;3;3;-10,86;5,2;83,35412;33,29644
2002;3;4;-7,26;9,63;74,41706;28,13203
2002;3;5;-3,56;11,74;65,24301;25,55169
2002;3;6;-0,85;12,31;86,88863;26,0934
2002;3;7;-3,49;9,53;82,80313;29,42552
2002;3;8;-9,63;4,22;74,75;22,55655
2002;3;9;-6,65;9,01;83,29731;24,39132
2002;3;10;-2,4;9,83;73,10113;31,62578
2002;3;11;-3,27;12,7;89,97899;37,3253
2002;3;12;0,42;12,32;82,80707;33,54397
2002;3;13;-5,31;7,47;69,81762;24,81224
2002;3;14;-6,08;5,1;71,11128;22,69188
2002;3;15;-6,27;5,58;72,23034;26,66345
2002;3;16;-6,15;3,58;79,66185;26,47578
2002;3;17;-8,28;2,84;79,72951;27,40677
2002;3;18;-11,3;4,12;84,89805;28,23199
2002;3;19;-6,46;10,29;77,19926;33,77773
2002;3;20;-2,91;14,53;72,97357;29,94592
2002;3;21;-0,8;18,5;76,99813;29,67921
2002;3;22;1,36;17,12;70,0572;23,23494
2002;3;23;-0,34;12,12;77,52261;21,30226
2002;3;24;-3,01;9,44;87,49466;23,99831
2002;3;25;-4,3;10,05;89,62765;32,54809
2002;3;26;-3,32;14,62;77,48351;30,11024
2002;3;27;-1,42;14,89;71,54023;25,12161
2002;3;28;-1,44;15,53;68,28372;24,51962
2002;3;29;-1,36;15,96;80,58012;26,57374
2002;3;30;-0,76;15,12;62,45569;22,85499
2002;3;31;-2,59;14,85;58,86576;23,46094
2002;4;1;1,3;18,51;63,2;26,83859
2002;4;2;1,82;18,48;77,45117;25,08776
2002;4;3;1,76;20,12;73,81111;26,19314
2002;4;4;3,12;22,13;74,00239;24,6408
2002;4;5;3,92;19,43;73,46719;23,8145
2002;4;6;0,68;16,97;90,22925;26,41345
2002;4;7;0,36;16,33;82,15977;29,58555
2002;4;8;3,16;18,93;73,48242;31,48268
2002;4;9;3,95;14,91;75,76415;26,09405
2002;4;10;0,4;14,91;94,6878;32,29948
2002;4;11;3,14;15,44;77,75673;30,80451
2002;4;12;1,01;19,46;88,84171;33,53902
2002;4;13;4,72;21,95;59,80499;25,6286
2002;4;14;7,49;20,46;81,5862;25,73416
2002;4;15;-0,73;13,21;76,69049;25,76428
2002;4;16;-2,87;9,58;72,33468;27,09119
2002;4;17;-3,7;6,21;81,68273;27,2526
2002;4;18;-4,29;8,66;79,02405;25,19696
2002;4;19;-3,26;11,17;88,2467;23,39227
2002;4;20;-3,51;11,98;91,17322;24,82552
2002;4;21;1,18;16,05;62,86415;27,45082
2002;4;22;-0,44;18,71;73,3911;24,26897
2002;4;23;1,08;17,45;69,00768;19,05786
2002;4;24;-3,06;16,85;56,79909;15,79431
2002;4;25;1,92;19,55;49,35447;17,64097
2002;4;26;2,21;15,28;67,93429;20,12148
2002;4;27;0,2;10,71;82,6615;28,0819
2002;4;28;-3,08;14,93;79,92721;26,66506
2002;4;29;1,94;16,08;84,05673;23,46489
2002;4;30;-0,51;13,09;93,30048;27,89996
2002;5;1;-0,53;16,58;96,49883;29,44345
2002;5;2;1,58;19,5;83,5362;29,35859
2002;5;3;1,79;18,47;84,69067;24,86628
2002;5;4;1,49;20,2;59,36467;22,7635
2002;5;5;2,33;18,56;64,12079;20,91263
2002;5;6;0,93;19,25;82,47865;23,40408
2002;5;7;-1,07;13,13;85,15174;22,59102
2002;5;8;-4,69;13,04;59,1885;19,68346
2002;5;9;-1,11;16,48;47,54453;19,14596
2002;5;10;1,75;13,4;72,9204;20,46458
2002;5;11;-1,46;17,19;87,63685;23,8589
2002;5;12;1,48;21,6;51,55807;17,39831
2002;5;13;7,22;23;46,59627;16,22444
2002;5;14;3,13;19,62;82,92587;19,36055
2002;5;15;3,66;20,79;52,42344;20,65586
2002;5;16;3,58;22,65;60,5582;18,70942
2002;5;17;7,28;25,13;49,68286;18,11736
2002;5;18;8,52;25,38;65,87782;18,52196
2002;5;19;5,75;22,79;67,27153;17,3803
2002;5;20;2,6;14,57;81,89792;19,34952
2002;5;21;-0,45;12,29;75,82192;20,71541
2002;5;22;-1,33;15,26;82,9928;23,72179
2002;5;23;1,18;17,85;62,5543;21,00456
2002;5;24;2,53;21,62;56,73598;19,99796
2002;5;25;6,83;25,5;43,56298;17,78003
2002;5;26;7,93;25,23;58,99028;15,34891
2002;5;27;6,48;23,71;71,24414;14,93142
2002;5;28;7,39;25,83;83,13615;21,24175
2002;5;29;10,01;30,46;79,18594;21,52465
2002;5;30;12,09;32,1;67,025;16,13082
2002;5;31;12,28;30,69;56,06085;14,1954
2002;6;1;13,31;25,91;63,96905;17,15056
2002;6;2;6,04;22,92;90,83429;18,82917
2002;6;3;5,61;24,05;71,85712;21,23824
2002;6;4;9,01;26,18;49,16228;19,82105
2002;6;5;9,7;28,4;65,80347;21,71037
2002;6;6;9,3;27,76;71,28516;21,64206
2002;6;7;7,17;25,6;62,94384;17,78129
2002;6;8;0,2;17,22;61,56619;16,48207
2002;6;9;-1,46;14,93;67,74844;21,14922
2002;6;10;1,4;17,67;86,25937;25,58915
2002;6;11;2,32;22,69;74,04175;24,50221
2002;6;12;6,34;27,66;50,31484;15,56832
2002;6;13;10,25;30,67;42,45968;13,52374
2002;6;14;11,36;30,14;51,0451;12,08954
2002;6;15;10,59;30,89;54,57374;12,18103
2002;6;16;11,21;28,95;50,0579;10,51949
2002;6;17;9,37;26,92;56,01697;10,87465
2002;6;18;9,04;23,68;88,17569;21,66871
2002;6;19;5,05;25,05;77,01962;17,25126
2002;6;20;7,53;29,75;35,38668;10,33885
2002;6;21;11,94;29,09;53,21736;10,07908
2002;6;22;10,12;27,42;76,34197;14,97044
2002;6;23;11,23;29,72;79,84132;22,5947
2002;6;24;11,78;31,82;60,36576;15,87873
2002;6;25;13,58;34,09;52,39735;13,03372
2002;6;26;15,3;34,34;41,62465;11,23819
2002;6;27;14,44;31,02;71,07609;12,00352
2002;6;28;12,84;30,1;61,89635;17,91181
2002;6;29;12,07;29,35;75,73095;17,47483
2002;6;30;11,61;31,09;70,43785;17,78177
2002;7;1;11,1;32,19;66,89909;16,42387
2002;7;2;12,45;33,96;37,25521;12,89896
2002;7;3;12,99;31,46;66,48815;13,0987
2002;7;4;10,44;30,1;80,78203;16,00534
2002;7;5;10,3;31,79;53,04423;14,11892
2002;7;6;11,81;32,59;61,627;13,45642
2002;7;7;14,54;32,92;58,12995;14,7918
2002;7;8;10,12;29,94;77,15547;13,19523
2002;7;9;11,76;36,83;35,98767;9,36493
2002;7;10;16,44;39,7;28,14375;8,39844
2002;7;11;18,59;39,8;23,86901;7,58967
2002;7;12;19,6;39,35;29,3053;7,56888
2002;7;13;18,43;37,75;56,84149;11,19414
2002;7;14;18,12;35,23;70,29944;14,26519
2002;7;15;16,46;34,61;60,06367;16,41198
2002;7;16;14,57;33,49;61,71819;15,52591
2002;7;17;14,69;33,88;52,20898;15,15842
2002;7;18;14,84;31,49;66,13685;14,49453
2002;7;19;13,24;29,11;73,19883;17,62908
2002;7;20;13,45;31,61;65,60317;22,20946
2002;7;21;15,55;34,31;47,80729;17,32361
2002;7;22;15,52;33,57;50,76094;12,21793
2002;7;23;12,8;32,25;66,9987;11,47865
2002;7;24;14,47;32,7;38,2329;11,53555
2002;7;25;11,53;30,03;52,58746;12,26693
2002;7;26;11,69;30,22;55,91102;13,17522
2002;7;27;12,19;29,82;59,19918;16,02214
2002;7;28;9,58;30,28;48,07257;12,21276
2002;7;29;11,88;31,9;61,56853;11,7566
2002;7;30;14,49;34,74;44,01415;13,2467
2002;7;31;13,11;31,78;57,66554;11,87105
2002;8;1;12,77;33,06;42,38129;14,38546
2002;8;2;12,66;31,21;53,70677;13,99223
2002;8;3;11,82;31,34;53,49549;16,79787
2002;8;4;9,71;27,54;73,66749;17,00299
2002;8;5;7,57;25,76;65,29614;15,38038
2002;8;6;5,41;25,44;77,4602;16,92248
2002;8;7;5,66;23,03;67,27504;17,81879
2002;8;8;5,21;27,1;42,02522;12,50412
2002;8;9;7,04;29,63;31,94036;10,42695
2002;8;10;10,85;33,37;31,55443;9,55026
2002;8;11;13,62;33,8;36,63407;8,61567
2002;8;12;12,47;32,66;39,07665;10,43203
2002;8;13;11,66;32,96;36,9793;10,31428
2002;8;14;14,31;34,66;35,23359;10,70616
2002;8;15;13,48;34,95;44,89358;11,56875
2002;8;16;13,82;33,15;42,71428;10,70516
2002;8;17;13,39;33,74;37,72105;9,76293
2002;8;18;10,95;31,93;47,82309;10,46029
2002;8;19;11,86;30,2;36,92704;9,19392
2002;8;20;7,68;25,08;54,88082;10,45343
2002;8;21;4,51;23,49;78,5197;16,28746
2002;8;22;6,33;26,76;53,39405;18,04119
2002;8;23;9,13;26,2;52,324;15,59457
2002;8;24;7,99;28,68;51,7474;15,78494
2002;8;25;9,43;28,99;49,26363;12,16432
2002;8;26;7,71;25,58;69,94253;10,95165
2002;8;27;6,51;26,14;80,87977;18,98381
2002;8;28;6,81;27,77;79,19427;21,25339
2002;8;29;10,38;29,28;61,24531;18,36293
2002;8;30;12,4;29,75;57,01063;18,18329
2002;8;31;9,95;29,87;64,23767;16,74223
2002;9;1;10,59;31,51;51,30295;14,91337
2002;9;2;11,22;32,63;47,28472;12,05829
2002;9;3;12,06;30,8;43,18451;10,25924
2002;9;4;9,62;27,6;44,7352;10,64579
2002;9;5;8,19;24,94;64,23524;13,38329
2002;9;6;7,1;22,31;60,70343;17,62817
2002;9;7;1,02;19,95;81,69575;20,32261
2002;9;8;1,8;21,78;62,31285;16,48442
2002;9;9;4,31;24,9;45,526;14,46367
2002;9;10;5,23;27,12;36,18572;11,95651
2002;9;11;7;28,23;37,66654;9,88359
2002;9;12;9,28;28,9;42,18086;9,43229
2002;9;13;10,62;30,01;41,89922;11,56997
2002;9;14;9,53;31,2;33,4546;10,02617
2002;9;15;11,29;29,55;29,96237;8,47756
2002;9;16;6,29;23,13;68,22678;11,90968
2002;9;17;6,76;20,94;79,60017;21,17739
2002;9;18;2,44;20,57;99,27847;29,39926
2002;9;19;2,88;24,39;72,34093;21,57791
2002;9;20;6,6;26,16;64,40677;19,56202
2002;9;21;6,78;27,43;52,21567;14,10842
2002;9;22;7,15;28,3;43,66489;12,22348
2002;9;23;7,87;28,52;46,59683;11,6714
2002;9;24;9,93;29,1;44,54128;11,12643
2002;9;25;6,05;23,55;43,49627;8,7023
2002;9;26;3,73;24,56;45,3615;10,0115
2002;9;27;5,32;21,08;51,70816;8,20408
2002;9;28;0,96;19,1;86,50109;19,51671
2002;9;29;1,9;19,5;80,81654;25,5306
2002;9;30;-0,83;13,99;90,51215;24,90729
2002;10;1;-1,47;11,39;75,5684;20,08134
2002;10;2;-5,71;12,93;90,53628;22,61771
2002;10;3;-3,74;15,71;74,5296;20,54258
2002;10;4;2,74;17,64;95,8322;30,23576
2002;10;5;2,27;19,89;93,70768;32,11241
2002;10;6;2,43;21,01;94,75564;28,3148
2002;10;7;3,43;23,23;80,54518;22,76085
2002;10;8;3,95;22,3;61,03121;16,20964
2002;10;9;3,25;22,95;50,21072;14,20924
2002;10;10;5,49;21,85;41,95247;12,66471
2002;10;11;-2,04;15,38;78,74679;14,63142
2002;10;12;-4,02;16,48;59,80538;12,33181
2002;10;13;-2,48;20,1;40,18194;10,93542
2002;10;14;0,93;20,92;36,78602;9,48611
2002;10;15;0,59;21,2;33,99657;8,59701
2002;10;16;0,61;21,27;42,60456;8,10677
2002;10;17;1,85;21,64;52,43607;12,27843
2002;10;18;2,92;21,48;44,70421;13,08277
2002;10;19;2,09;20,58;38,16133;10,55885
2002;10;20;0,82;18,56;63,93134;11,78177
2002;10;21;-1,57;15,63;93,90447;18,51641
2002;10;22;-1,73;15,47;98,27643;28,11549
2002;10;23;-0,71;15,71;92,04805;28,16159
2002;10;24;-3,08;15,38;76,23889;17,03537
2002;10;25;-0,61;16,21;46,96576;13,92687
2002;10;26;0,85;15,49;60,19301;16,30365
2002;10;27;-1,58;16,28;82,69978;21,38602
2002;10;28;-0,94;12,44;78,24575;19,55924
2002;10;29;-6,29;8,84;83,55443;24,11597
2002;10;30;-7,66;7,62;87,91076;27,12869
2002;10;31;-9,49;6,01;92,15256;27,07196
2002;11;1;-13,78;2,06;79,77214;20,79796
2002;11;2;-13,07;3,65;80,0872;34,38242
2002;11;3;-10,12;7,14;81,28555;24,86315
2002;11;4;-7,5;11,39;60,92826;16,39479
2002;11;5;-4,42;13,99;39,05599;12,91072
2002;11;6;-2,57;15,77;41,79983;12,68203
2002;11;7;2,95;13,59;57,96415;14,53477
2002;11;8;1,73;12,33;96,34023;35,6691
2002;11;9;-2,42;9,26;95,03659;35,43524
2002;11;10;-1,9;8,71;91,4128;36,8053
2002;11;11;-3,3;10,86;98,28663;39,95247
2002;11;12;-2,22;10,94;84,31493;36,28576
2002;11;13;0,31;12,47;89,16905;38,15586
2002;11;14;-3,34;8,79;85,67578;34,5773
2002;11;15;-3,66;10,78;86,32344;34,66241
2002;11;16;-2,62;13,25;82,599;29,30464
2002;11;17;-2;10,34;81,02669;27,09518
2002;11;18;-3,4;11,41;80,84232;31,20486
2002;11;19;-0,89;14,13;66,30647;28,55269
2002;11;20;-0,66;14,88;73,63138;30,49523
2002;11;21;-0,76;15,23;83,07752;31,31667
2002;11;22;0,62;14,18;77,3135;32,84219
2002;11;23;0,64;14,67;85,81567;32,8589
2002;11;24;-1,4;11,04;79,51285;30,68003
2002;11;25;-6,01;8,5;85,17773;22,05668
2002;11;26;-5,38;9,12;49,93811;19,30764
2002;11;27;-4,53;9,68;43,79974;18,61363
2002;11;28;-4;10,34;53,23893;20,51836
2002;11;29;-4,16;10,44;73,62457;23,52773
2002;11;30;-4,39;7,62;87,74232;29,48338
2002;12;1;-3,95;7,38;90,56497;41,46102
2002;12;2;-1,86;8,91;84,9536;43,00738
2002;12;3;-3,67;8,63;92,38121;40,13976
2002;12;4;-2,86;9,3;86,26068;40,95082
2002;12;5;-3,47;8,85;95,56128;41,50877
2002;12;6;-3,71;8,32;91,86784;38,80642
2002;12;7;-4,67;7,08;89,27192;36,21198
2002;12;8;-5,52;6,81;90,81037;37,93047
2002;12;9;-5,61;6,68;94,44301;40,58628
2002;12;10;-2,86;7,88;91,4467;45,14232
2002;12;11;-3,61;6,64;94,82231;44,46775
2002;12;12;-3,59;8,44;97,19062;49,60156
2002;12;13;-0,16;9,52;92,52661;50,09566
2002;12;14;2,87;12,73;95,98628;50,73325
2002;12;15;-0,41;8,34;79,30143;41,70087
2002;12;16;-1,73;7,06;86,22669;43,37196
2002;12;17;-4,71;3,89;92,58811;41,04549
2002;12;18;-7,31;1,86;97,05447;43,32005
2002;12;19;-7,57;3,27;89,40742;45,95768
2002;12;20;-7,04;3,12;94,60191;46,27331
2002;12;21;-4,59;3,69;97,78008;53,88611
2002;12;22;-7,52;1,75;98,89931;51,88394
2002;12;23;-7,91;0,47;97,29635;48,1717
2002;12;24;-9,79;0,47;92,99696;51,12109
2002;12;25;-8,08;0,87;99,49158;61,21207
2002;12;26;-5,73;3,55;98,86363;63,97756
2002;12;27;-2,34;7,02;98,8727;58,87461
2002;12;28;-1,84;8,07;97,20404;49,05807
2002;12;29;-4,5;4,32;92,54718;45,0987
2002;12;30;-4,95;3,78;97,40078;54,99818
2002;12;31;-3,13;4,99;97,01784;55,4296
2003;1;1;-5,7;3,6;95,82574;51,58503
2003;1;2;-3,78;7,94;87,92001;46,14844
2003;1;3;-1,89;10,12;84,7332;42,91979
2003;1;4;-0,6;12,45;83,43359;40,64787
2003;1;5;-1,35;8,85;94,03898;36,4895
2003;1;6;-4,45;7,66;77,86888;34,37426
2003;1;7;-5,98;6,1;83,42201;35,0737
2003;1;8;-4,68;7,75;88,00807;39,96979
2003;1;9;-2,67;6,28;91,25777;38,82253
2003;1;10;-2,21;7,39;98,88832;51,48811
2003;1;11;-3,01;8,1;98,16875;51,024
2003;1;12;-1,05;8,48;94,62687;49,40178
2003;1;13;0,63;11,34;92,67734;50,44431
2003;1;14;-0,19;11,24;92,1079;44,71701
2003;1;15;-3,21;8,5;95,18963;39,82218
2003;1;16;-2,9;9,86;90,90043;43,8536
2003;1;17;-1,84;10,45;83,19436;39,76424
2003;1;18;-2,14;9,99;89,9434;39,87565
2003;1;19;-2,17;10,29;91,98411;44,39909
2003;1;20;-1,85;11;91,44683;43,94692
2003;1;21;-1,17;9,56;88,41176;42,17179
2003;1;22;-0,56;13,47;94,88247;48,87457
2003;1;23;0,87;12,25;95,74753;43,88867
2003;1;24;-0,04;11,96;98,14783;43,28051
2003;1;25;1,93;13,63;98,71944;46,52695
2003;1;26;1,46;14,1;96,30725;47,29492
2003;1;27;3,8;13,53;91,3457;46,52865
2003;1;28;-1,22;11,41;97,3724;42,25239
2003;1;29;-1,46;12,05;95,01207;41,49661
2003;1;30;0,42;14,31;90,63147;40,74444
2003;1;31;1,06;14,58;91,3796;46,54922
2003;2;1;-1,56;11,95;94,96398;41,0411
2003;2;2;-6,3;6,02;90,37153;36,44414
2003;2;3;-5,87;6,6;83,82036;34,148
2003;2;4;-8,12;3,03;81,47687;32,36189
2003;2;5;-10,41;2,29;83,05095;32,64553
2003;2;6;-11,09;1,86;86,74423;33,46458
2003;2;7;-12,91;0,43;89,93976;32,73242
2003;2;8;-13,64;1,09;93,87522;36,28984
2003;2;9;-10,79;3,6;84,30308;43,06793
2003;2;10;-8,08;6,85;86,26467;32,52049
2003;2;11;-7,93;7,65;78,84145;25,9158
2003;2;12;-4,7;10,57;65,69727;28,55369
2003;2;13;-1,63;11,64;99,99905;32,4263
2003;2;14;-2,81;12,1;99,34531;42,36085
2003;2;15;-2,78;11,98;99,30951;36,60742
2003;2;16;-3,37;8,63;91,07582;34,47513
2003;2;17;-5,3;7,38;81,16471;27,6628
2003;2;18;-5,47;6,47;72,1253;25,91224
2003;2;19;-4,47;7,58;90,57044;35,9431
2003;2;20;-5,09;8,62;98,83268;37,53646
2003;2;21;-6,48;8,06;98,66254;34,68403
2003;2;22;-5,21;6,56;96,64466;32,01966
2003;2;23;-5,93;7,22;62,98659;26,68368
2003;2;24;-5,11;7,67;79,07652;28,39674
2003;2;25;-8,9;4,22;90,80221;33,47179
2003;2;26;-10,38;4,7;89,28863;34,72418
2003;2;27;-6,4;4,39;92,49301;38,42752
2003;2;28;-4,65;5,88;83,88937;35,7395
2003;3;1;-4,7;5,67;91,01376;36,22595
2003;3;2;-7,28;6,06;87,84692;38,8635
2003;3;3;-4,16;6,33;88,00825;38,31775
2003;3;4;-5,39;7,31;87,21089;32,64627
2003;3;5;-4,89;10,16;92,72387;33,72496
2003;3;6;-2,9;10,61;82,95191;34,35026
2003;3;7;-2,25;12,34;88,48407;32,40929
2003;3;8;-1,6;15,04;80,94036;30,95716
2003;3;9;-0,28;14,24;59,99518;26,2648
2003;3;10;0,98;14,56;83,99154;31,17569
2003;3;11;0,66;16,65;97,26871;36,12882
2003;3;12;1,27;18,5;95,85091;32,44219
